Frequency,Magnitue,Phase
5.48024532176524e+00,-1.37787300262441e+01,5.85456272019222e+01
5.48150734017329e+00,-1.37770032131923e+01,5.85389130136563e+01
5.48276964920527e+00,-1.37752765084764e+01,5.85321974721323e+01
5.48403224892812e+00,-1.37735499121398e+01,5.85254805771610e+01
5.48529513940877e+00,-1.37718234242259e+01,5.85187623285535e+01
5.48655832071417e+00,-1.37700970447779e+01,5.85120427261206e+01
5.48782179291132e+00,-1.37683707738393e+01,5.85053217696731e+01
5.48908555606718e+00,-1.37666446114535e+01,5.84985994590220e+01
5.49034961024877e+00,-1.37649185576639e+01,5.84918757939783e+01
5.49161395552310e+00,-1.37631926125139e+01,5.84851507743531e+01
5.49287859195721e+00,-1.37614667760470e+01,5.84784243999574e+01
5.49414351961814e+00,-1.37597410483065e+01,5.84716966706022e+01
5.49540873857297e+00,-1.37580154293360e+01,5.84649675860989e+01
5.49667424888877e+00,-1.37562899191790e+01,5.84582371462583e+01
5.49794005063264e+00,-1.37545645178788e+01,5.84515053508919e+01
5.49920614387170e+00,-1.37528392254792e+01,5.84447721998108e+01
5.50047252867306e+00,-1.37511140420235e+01,5.84380376928262e+01
5.50173920510387e+00,-1.37493889675554e+01,5.84313018297495e+01
5.50300617323129e+00,-1.37476640021183e+01,5.84245646103920e+01
5.50427343312249e+00,-1.37459391457559e+01,5.84178260345650e+01
5.50554098484466e+00,-1.37442143985117e+01,5.84110861020799e+01
5.50680882846501e+00,-1.37424897604293e+01,5.84043448127483e+01
5.50807696405075e+00,-1.37407652315524e+01,5.83976021663816e+01
5.50934539166912e+00,-1.37390408119245e+01,5.83908581627911e+01
5.51061411138737e+00,-1.37373165015894e+01,5.83841128017886e+01
5.51188312327277e+00,-1.37355923005906e+01,5.83773660831854e+01
5.51315242739259e+00,-1.37338682089719e+01,5.83706180067934e+01
5.51442202381414e+00,-1.37321442267769e+01,5.83638685724240e+01
5.51569191260473e+00,-1.37304203540493e+01,5.83571177798890e+01
5.51696209383169e+00,-1.37286965908329e+01,5.83503656290001e+01
5.51823256756236e+00,-1.37269729371714e+01,5.83436121195689e+01
5.51950333386409e+00,-1.37252493931084e+01,5.83368572514074e+01
5.52077439280428e+00,-1.37235259586879e+01,5.83301010243272e+01
5.52204574445029e+00,-1.37218026339535e+01,5.83233434381402e+01
5.52331738886955e+00,-1.37200794189491e+01,5.83165844926584e+01
5.52458932612946e+00,-1.37183563137184e+01,5.83098241876936e+01
5.52586155629748e+00,-1.37166333183053e+01,5.83030625230578e+01
5.52713407944105e+00,-1.37149104327535e+01,5.82962994985629e+01
5.52840689562763e+00,-1.37131876571071e+01,5.82895351140210e+01
5.52968000492472e+00,-1.37114649914097e+01,5.82827693692442e+01
5.53095340739981e+00,-1.37097424357053e+01,5.82760022640445e+01
5.53222710312041e+00,-1.37080199900378e+01,5.82692337982340e+01
5.53350109215406e+00,-1.37062976544511e+01,5.82624639716249e+01
5.53477537456830e+00,-1.37045754289891e+01,5.82556927840294e+01
5.53604995043069e+00,-1.37028533136957e+01,5.82489202352597e+01
5.53732481980881e+00,-1.37011313086149e+01,5.82421463251281e+01
5.53859998277025e+00,-1.36994094137907e+01,5.82353710534470e+01
5.53987543938262e+00,-1.36976876292670e+01,5.82285944200285e+01
5.54115118971355e+00,-1.36959659550878e+01,5.82218164246851e+01
5.54242723383067e+00,-1.36942443912972e+01,5.82150370672293e+01
5.54370357180163e+00,-1.36925229379391e+01,5.82082563474733e+01
5.54498020369410e+00,-1.36908015950576e+01,5.82014742652297e+01
5.54625712957579e+00,-1.36890803626968e+01,5.81946908203112e+01
5.54753434951437e+00,-1.36873592409007e+01,5.81879060125300e+01
5.54881186357757e+00,-1.36856382297133e+01,5.81811198416989e+01
5.55008967183313e+00,-1.36839173291789e+01,5.81743323076305e+01
5.55136777434879e+00,-1.36821965393415e+01,5.81675434101374e+01
5.55264617119231e+00,-1.36804758602452e+01,5.81607531490324e+01
5.55392486243147e+00,-1.36787552919342e+01,5.81539615241281e+01
5.55520384813408e+00,-1.36770348344526e+01,5.81471685352373e+01
5.55648312836793e+00,-1.36753144878446e+01,5.81403741821728e+01
5.55776270320086e+00,-1.36735942521544e+01,5.81335784647475e+01
5.55904257270070e+00,-1.36718741274262e+01,5.81267813827741e+01
5.56032273693532e+00,-1.36701541137041e+01,5.81199829360657e+01
5.56160319597259e+00,-1.36684342110325e+01,5.81131831244352e+01
5.56288394988039e+00,-1.36667144194556e+01,5.81063819476955e+01
5.56416499872663e+00,-1.36649947390175e+01,5.80995794056598e+01
5.56544634257924e+00,-1.36632751697627e+01,5.80927754981409e+01
5.56672798150614e+00,-1.36615557117353e+01,5.80859702249519e+01
5.56800991557528e+00,-1.36598363649798e+01,5.80791635859061e+01
5.56929214485464e+00,-1.36581171295403e+01,5.80723555808166e+01
5.57057466941220e+00,-1.36563980054612e+01,5.80655462094966e+01
5.57185748931595e+00,-1.36546789927870e+01,5.80587354717592e+01
5.57314060463391e+00,-1.36529600915619e+01,5.80519233674179e+01
5.57442401543411e+00,-1.36512413018303e+01,5.80451098962859e+01
5.57570772178459e+00,-1.36495226236365e+01,5.80382950581765e+01
5.57699172375341e+00,-1.36478040570251e+01,5.80314788529032e+01
5.57827602140866e+00,-1.36460856020405e+01,5.80246612802792e+01
5.57956061481841e+00,-1.36443672587269e+01,5.80178423401182e+01
5.58084550405079e+00,-1.36426490271290e+01,5.80110220322335e+01
5.58213068917391e+00,-1.36409309072912e+01,5.80042003564388e+01
5.58341617025591e+00,-1.36392128992579e+01,5.79973773125475e+01
5.58470194736495e+00,-1.36374950030736e+01,5.79905529003733e+01
5.58598802056920e+00,-1.36357772187829e+01,5.79837271197298e+01
5.58727438993684e+00,-1.36340595464303e+01,5.79768999704308e+01
5.58856105553608e+00,-1.36323419860603e+01,5.79700714522898e+01
5.58984801743514e+00,-1.36306245377174e+01,5.79632415651207e+01
5.59113527570224e+00,-1.36289072014463e+01,5.79564103087372e+01
5.59242283040564e+00,-1.36271899772915e+01,5.79495776829532e+01
5.59371068161360e+00,-1.36254728652975e+01,5.79427436875825e+01
5.59499882939440e+00,-1.36237558655091e+01,5.79359083224391e+01
5.59628727381634e+00,-1.36220389779708e+01,5.79290715873369e+01
5.59757601494773e+00,-1.36203222027273e+01,5.79222334820898e+01
5.59886505285690e+00,-1.36186055398233e+01,5.79153940065119e+01
5.60015438761219e+00,-1.36168889893033e+01,5.79085531604171e+01
5.60144401928197e+00,-1.36151725512121e+01,5.79017109436197e+01
5.60273394793459e+00,-1.36134562255944e+01,5.78948673559337e+01
5.60402417363847e+00,-1.36117400124949e+01,5.78880223971733e+01
5.60531469646200e+00,-1.36100239119583e+01,5.78811760671527e+01
5.60660551647360e+00,-1.36083079240293e+01,5.78743283656862e+01
5.60789663374172e+00,-1.36065920487528e+01,5.78674792925879e+01
5.60918804833480e+00,-1.36048762861735e+01,5.78606288476723e+01
5.61047976032132e+00,-1.36031606363362e+01,5.78537770307536e+01
5.61177176976976e+00,-1.36014450992856e+01,5.78469238416463e+01
5.61306407674863e+00,-1.35997296750667e+01,5.78400692801648e+01
5.61435668132643e+00,-1.35980143637241e+01,5.78332133461236e+01
5.61564958357171e+00,-1.35962991653029e+01,5.78263560393372e+01
5.61694278355301e+00,-1.35945840798478e+01,5.78194973596201e+01
5.61823628133889e+00,-1.35928691074037e+01,5.78126373067869e+01
5.61953007699793e+00,-1.35911542480154e+01,5.78057758806522e+01
5.62082417059874e+00,-1.35894395017280e+01,5.77989130810307e+01
5.62211856220992e+00,-1.35877248685863e+01,5.77920489077371e+01
5.62341325190009e+00,-1.35860103486353e+01,5.77851833605860e+01
5.62470823973791e+00,-1.35842959419199e+01,5.77783164393925e+01
5.62600352579203e+00,-1.35825816484850e+01,5.77714481439710e+01
5.62729911013113e+00,-1.35808674683757e+01,5.77645784741367e+01
5.62859499282389e+00,-1.35791534016369e+01,5.77577074297042e+01
5.62989117393903e+00,-1.35774394483137e+01,5.77508350104888e+01
5.63118765354526e+00,-1.35757256084510e+01,5.77439612163051e+01
5.63248443171133e+00,-1.35740118820940e+01,5.77370860469684e+01
5.63378150850598e+00,-1.35722982692876e+01,5.77302095022935e+01
5.63507888399799e+00,-1.35705847700769e+01,5.77233315820955e+01
5.63637655825614e+00,-1.35688713845070e+01,5.77164522861898e+01
5.63767453134923e+00,-1.35671581126230e+01,5.77095716143913e+01
5.63897280334608e+00,-1.35654449544700e+01,5.77026895665152e+01
5.64027137431553e+00,-1.35637319100932e+01,5.76958061423769e+01
5.64157024432642e+00,-1.35620189795377e+01,5.76889213417916e+01
5.64286941344762e+00,-1.35603061628485e+01,5.76820351645746e+01
5.64416888174801e+00,-1.35585934600710e+01,5.76751476105413e+01
5.64546864929648e+00,-1.35568808712502e+01,5.76682586795071e+01
5.64676871616195e+00,-1.35551683964315e+01,5.76613683712874e+01
5.64806908241334e+00,-1.35534560356599e+01,5.76544766856977e+01
5.64936974811960e+00,-1.35517437889808e+01,5.76475836225535e+01
5.65067071334970e+00,-1.35500316564393e+01,5.76406891816705e+01
5.65197197817259e+00,-1.35483196380808e+01,5.76337933628640e+01
5.65327354265729e+00,-1.35466077339504e+01,5.76268961659499e+01
5.65457540687278e+00,-1.35448959440935e+01,5.76199975907438e+01
5.65587757088811e+00,-1.35431842685555e+01,5.76130976370614e+01
5.65718003477231e+00,-1.35414727073815e+01,5.76061963047184e+01
5.65848279859442e+00,-1.35397612606170e+01,5.75992935935307e+01
5.65978586242353e+00,-1.35380499283072e+01,5.75923895033140e+01
5.66108922632872e+00,-1.35363387104976e+01,5.75854840338844e+01
5.66239289037910e+00,-1.35346276072335e+01,5.75785771850576e+01
5.66369685464378e+00,-1.35329166185604e+01,5.75716689566497e+01
5.66500111919189e+00,-1.35312057445235e+01,5.75647593484765e+01
5.66630568409260e+00,-1.35294949851684e+01,5.75578483603542e+01
5.66761054941506e+00,-1.35277843405405e+01,5.75509359920990e+01
5.66891571522846e+00,-1.35260738106852e+01,5.75440222435267e+01
5.67022118160199e+00,-1.35243633956479e+01,5.75371071144537e+01
5.67152694860488e+00,-1.35226530954743e+01,5.75301906046960e+01
5.67283301630634e+00,-1.35209429102097e+01,5.75232727140701e+01
5.67413938477564e+00,-1.35192328398996e+01,5.75163534423920e+01
5.67544605408202e+00,-1.35175228845897e+01,5.75094327894782e+01
5.67675302429478e+00,-1.35158130443254e+01,5.75025107551450e+01
5.67806029548319e+00,-1.35141033191523e+01,5.74955873392089e+01
5.67936786771658e+00,-1.35123937091159e+01,5.74886625414862e+01
5.68067574106427e+00,-1.35106842142619e+01,5.74817363617933e+01
5.68198391559560e+00,-1.35089748346358e+01,5.74748087999470e+01
5.68329239137993e+00,-1.35072655702832e+01,5.74678798557637e+01
5.68460116848663e+00,-1.35055564212498e+01,5.74609495290599e+01
5.68591024698509e+00,-1.35038473875813e+01,5.74540178196524e+01
5.68721962694473e+00,-1.35021384693232e+01,5.74470847273579e+01
5.68852930843495e+00,-1.35004296665212e+01,5.74401502519931e+01
5.68983929152521e+00,-1.34987209792211e+01,5.74332143933747e+01
5.69114957628495e+00,-1.34970124074685e+01,5.74262771513195e+01
5.69246016278364e+00,-1.34953039513091e+01,5.74193385256445e+01
5.69377105109077e+00,-1.34935956107887e+01,5.74123985161664e+01
5.69508224127584e+00,-1.34918873859531e+01,5.74054571227023e+01
5.69639373340837e+00,-1.34901792768479e+01,5.73985143450691e+01
5.69770552755789e+00,-1.34884712835190e+01,5.73915701830837e+01
5.69901762379396e+00,-1.34867634060121e+01,5.73846246365634e+01
5.70033002218614e+00,-1.34850556443731e+01,5.73776777053251e+01
5.70164272280400e+00,-1.34833479986477e+01,5.73707293891860e+01
5.70295572571716e+00,-1.34816404688818e+01,5.73637796879633e+01
5.70426903099522e+00,-1.34799330551213e+01,5.73568286014742e+01
5.70558263870781e+00,-1.34782257574120e+01,5.73498761295361e+01
5.70689654892458e+00,-1.34765185757998e+01,5.73429222719660e+01
5.70821076171519e+00,-1.34748115103306e+01,5.73359670285816e+01
5.70952527714933e+00,-1.34731045610503e+01,5.73290103992000e+01
5.71084009529667e+00,-1.34713977280047e+01,5.73220523836388e+01
5.71215521622695e+00,-1.34696910112400e+01,5.73150929817154e+01
5.71347064000987e+00,-1.34679844108019e+01,5.73081321932474e+01
5.71478636671518e+00,-1.34662779267366e+01,5.73011700180523e+01
5.71610239641265e+00,-1.34645715590898e+01,5.72942064559476e+01
5.71741872917205e+00,-1.34628653079078e+01,5.72872415067512e+01
5.71873536506316e+00,-1.34611591732363e+01,5.72802751702805e+01
5.72005230415579e+00,-1.34594531551216e+01,5.72733074463534e+01
5.72136954651977e+00,-1.34577472536096e+01,5.72663383347877e+01
5.72268709222494e+00,-1.34560414687464e+01,5.72593678354010e+01
5.72400494134114e+00,-1.34543358005781e+01,5.72523959480114e+01
5.72532309393826e+00,-1.34526302491507e+01,5.72454226724366e+01
5.72664155008618e+00,-1.34509248145103e+01,5.72384480084947e+01
5.72796030985479e+00,-1.34492194967031e+01,5.72314719560036e+01
5.72927937331403e+00,-1.34475142957752e+01,5.72244945147813e+01
5.73059874053382e+00,-1.34458092117727e+01,5.72175156846459e+01
5.73191841158413e+00,-1.34441042447418e+01,5.72105354654155e+01
5.73323838653490e+00,-1.34423993947286e+01,5.72035538569083e+01
5.73455866545614e+00,-1.34406946617795e+01,5.71965708589424e+01
5.73587924841783e+00,-1.34389900459405e+01,5.71895864713361e+01
5.73720013549000e+00,-1.34372855472578e+01,5.71826006939077e+01
5.73852132674268e+00,-1.34355811657778e+01,5.71756135264755e+01
5.73984282224591e+00,-1.34338769015466e+01,5.71686249688578e+01
5.74116462206976e+00,-1.34321727546106e+01,5.71616350208731e+01
5.74248672628431e+00,-1.34304687250159e+01,5.71546436823398e+01
5.74380913495966e+00,-1.34287648128089e+01,5.71476509530765e+01
5.74513184816592e+00,-1.34270610180360e+01,5.71406568329016e+01
5.74645486597321e+00,-1.34253573407434e+01,5.71336613216338e+01
5.74777818845169e+00,-1.34236537809774e+01,5.71266644190916e+01
5.74910181567152e+00,-1.34219503387844e+01,5.71196661250937e+01
5.75042574770286e+00,-1.34202470142108e+01,5.71126664394589e+01
5.75174998461592e+00,-1.34185438073030e+01,5.71056653620060e+01
5.75307452648091e+00,-1.34168407181073e+01,5.70986628925536e+01
5.75439937336804e+00,-1.34151377466702e+01,5.70916590309206e+01
5.75572452534757e+00,-1.34134348930381e+01,5.70846537769261e+01
5.75704998248975e+00,-1.34117321572575e+01,5.70776471303888e+01
5.75837574486486e+00,-1.34100295393747e+01,5.70706390911277e+01
5.75970181254318e+00,-1.34083270394363e+01,5.70636296589618e+01
5.76102818559503e+00,-1.34066246574887e+01,5.70566188337104e+01
5.76235486409072e+00,-1.34049223935785e+01,5.70496066151923e+01
5.76368184810059e+00,-1.34032202477521e+01,5.70425930032268e+01
5.76500913769501e+00,-1.34015182200561e+01,5.70355779976330e+01
5.76633673294434e+00,-1.33998163105371e+01,5.70285615982303e+01
5.76766463391897e+00,-1.33981145192416e+01,5.70215438048379e+01
5.76899284068930e+00,-1.33964128462161e+01,5.70145246172751e+01
5.77032135332576e+00,-1.33947112915073e+01,5.70075040353613e+01
5.77165017189877e+00,-1.33930098551617e+01,5.70004820589159e+01
5.77297929647880e+00,-1.33913085372261e+01,5.69934586877583e+01
5.77430872713631e+00,-1.33896073377470e+01,5.69864339217082e+01
5.77563846394179e+00,-1.33879062567710e+01,5.69794077605849e+01
5.77696850696573e+00,-1.33862052943448e+01,5.69723802042081e+01
5.77829885627866e+00,-1.33845044505152e+01,5.69653512523975e+01
5.77962951195111e+00,-1.33828037253287e+01,5.69583209049726e+01
5.78096047405363e+00,-1.33811031188322e+01,5.69512891617534e+01
5.78229174265678e+00,-1.33794026310723e+01,5.69442560225595e+01
5.78362331783115e+00,-1.33777022620958e+01,5.69372214872107e+01
5.78495519964734e+00,-1.33760020119493e+01,5.69301855555269e+01
5.78628738817596e+00,-1.33743018806798e+01,5.69231482273280e+01
5.78761988348765e+00,-1.33726018683340e+01,5.69161095024339e+01
5.78895268565304e+00,-1.33709019749586e+01,5.69090693806647e+01
5.79028579474281e+00,-1.33692022006004e+01,5.69020278618404e+01
5.79161921082763e+00,-1.33675025453064e+01,5.68949849457811e+01
5.79295293397821e+00,-1.33658030091234e+01,5.68879406323068e+01
5.79428696426525e+00,-1.33641035920981e+01,5.68808949212379e+01
5.79562130175947e+00,-1.33624042942775e+01,5.68738478123943e+01
5.79695594653164e+00,-1.33607051157085e+01,5.68667993055966e+01
5.79829089865251e+00,-1.33590060564379e+01,5.68597494006650e+01
5.79962615819285e+00,-1.33573071165127e+01,5.68526980974198e+01
5.80096172522347e+00,-1.33556082959798e+01,5.68456453956814e+01
5.80229759981516e+00,-1.33539095948862e+01,5.68385912952703e+01
5.80363378203877e+00,-1.33522110132788e+01,5.68315357960069e+01
5.80497027196512e+00,-1.33505125512045e+01,5.68244788977119e+01
5.80630706966509e+00,-1.33488142087105e+01,5.68174206002058e+01
5.80764417520954e+00,-1.33471159858436e+01,5.68103609033092e+01
5.80898158866937e+00,-1.33454178826509e+01,5.68032998068428e+01
5.81031931011549e+00,-1.33437198991795e+01,5.67962373106273e+01
5.81165733961882e+00,-1.33420220354763e+01,5.67891734144835e+01
5.81299567725030e+00,-1.33403242915885e+01,5.67821081182322e+01
5.81433432308089e+00,-1.33386266675631e+01,5.67750414216942e+01
5.81567327718156e+00,-1.33369291634472e+01,5.67679733246905e+01
5.81701253962330e+00,-1.33352317792880e+01,5.67609038270420e+01
5.81835211047713e+00,-1.33335345151325e+01,5.67538329285698e+01
5.81969198981405e+00,-1.33318373710279e+01,5.67467606290947e+01
5.82103217770512e+00,-1.33301403470214e+01,5.67396869284380e+01
5.82237267422139e+00,-1.33284434431601e+01,5.67326118264208e+01
5.82371347943392e+00,-1.33267466594912e+01,5.67255353228643e+01
5.82505459341381e+00,-1.33250499960618e+01,5.67184574175896e+01
5.82639601623216e+00,-1.33233534529193e+01,5.67113781104181e+01
5.82773774796009e+00,-1.33216570301108e+01,5.67042974011711e+01
5.82907978866874e+00,-1.33199607276836e+01,5.66972152896699e+01
5.83042213842926e+00,-1.33182645456849e+01,5.66901317757360e+01
5.83176479731282e+00,-1.33165684841620e+01,5.66830468591908e+01
5.83310776539062e+00,-1.33148725431622e+01,5.66759605398559e+01
5.83445104273384e+00,-1.33131767227329e+01,5.66688728175527e+01
5.83579462941372e+00,-1.33114810229212e+01,5.66617836921029e+01
5.83713852550148e+00,-1.33097854437746e+01,5.66546931633281e+01
5.83848273106838e+00,-1.33080899853403e+01,5.66476012310502e+01
5.83982724618569e+00,-1.33063946476658e+01,5.66405078950906e+01
5.84117207092469e+00,-1.33046994307985e+01,5.66334131552713e+01
5.84251720535669e+00,-1.33030043347856e+01,5.66263170114141e+01
5.84386264955299e+00,-1.33013093596747e+01,5.66192194633409e+01
5.84520840358494e+00,-1.32996145055131e+01,5.66121205108736e+01
5.84655446752388e+00,-1.32979197723483e+01,5.66050201538341e+01
5.84790084144119e+00,-1.32962251602278e+01,5.65979183920445e+01
5.84924752540824e+00,-1.32945306691989e+01,5.65908152253270e+01
5.85059451949644e+00,-1.32928362993092e+01,5.65837106535035e+01
5.85194182377720e+00,-1.32911420506062e+01,5.65766046763963e+01
5.85328943832195e+00,-1.32894479231374e+01,5.65694972938276e+01
5.85463736320215e+00,-1.32877539169503e+01,5.65623885056196e+01
5.85598559848925e+00,-1.32860600320924e+01,5.65552783115947e+01
5.85733414425475e+00,-1.32843662686113e+01,5.65481667115752e+01
5.85868300057014e+00,-1.32826726265546e+01,5.65410537053834e+01
5.86003216750693e+00,-1.32809791059699e+01,5.65339392928419e+01
5.86138164513666e+00,-1.32792857069047e+01,5.65268234737733e+01
